name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Ho Chi Minh City,2024-02-29T18:00:00,31.0,33.7,21.0,55.32,0.0,0,,0,0,32.0,13.0,150.0,1009.0,91.6,10.0,79,0.3,1,10,Overcast,cloudy,"48900099999,VVTS"
Ho Chi Minh City,2024-02-29T19:00:00,29.9,31.9,20.2,56.07,0.0,0,,0,0,38.2,21.2,137.0,1010.0,30.0,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-02-29T20:00:00,29.0,30.8,20.0,58.34,0.0,0,,0,0,41.8,22.3,130.0,1011.0,5.0,10.0,0,0.0,0,10,Clear,clear-night,"48900099999,VVTS"
Ho Chi Minh City,2024-02-29T21:00:00,29.0,30.8,20.0,58.34,0.0,0,,0,0,39.2,20.5,140.0,1011.0,2.6,10.0,0,0.0,0,10,Clear,clear-night,"48900099999,VVTS"
Ho Chi Minh City,2024-02-29T22:00:00,27.9,29.7,20.1,62.58,0.0,0,,0,0,34.2,16.6,130.0,1011.1,40.0,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-02-29T23:00:00,28.0,29.6,20.0,61.84,0.0,0,,0,0,31.0,16.6,140.0,1012.0,35.6,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-01T00:00:00,28.0,29.2,19.0,58.11,0.0,0,,0,0,31.7,18.4,130.0,1011.0,79.1,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-01T01:00:00,26.9,28.2,19.3,63.01,0.0,0,,0,0,31.0,15.0,140.0,1011.0,28.3,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-01T02:00:00,27.0,28.2,19.0,61.61,0.0,0,,0,0,28.8,14.8,140.0,1011.0,27.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-01T03:00:00,27.0,28.2,19.0,61.61,0.0,0,,0,0,27.4,11.2,130.0,1010.0,27.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-01T04:00:00,26.9,28.1,19.1,62.67,0.0,0,,0,0,25.6,12.4,126.0,1010.1,46.3,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-01T05:00:00,27.0,28.5,20.0,65.56,0.0,0,,0,0,19.1,13.0,120.0,1011.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-01T06:00:00,26.0,26.0,21.0,73.97,0.0,0,,0,0,14.8,11.2,90.0,1012.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-01T07:00:00,26.9,28.5,20.2,66.66,0.0,0,,0,0,14.0,8.5,100.0,1012.1,25.4,10.9,49,0.2,0,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-01T08:00:00,29.0,30.3,19.0,54.83,0.0,0,,0,0,11.2,11.2,110.0,1013.0,3.8,10.0,277,1.0,3,10,Clear,clear-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-01T09:00:00,30.0,31.3,19.0,51.76,0.0,0,,0,0,9.7,13.0,100.0,1014.0,5.0,10.0,523,1.9,5,10,Clear,clear-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-01T10:00:00,31.9,34.1,20.1,49.77,0.0,0,,0,0,9.4,7.5,83.0,1014.0,40.0,10.9,735,2.6,7,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-01T11:00:00,33.0,35.3,20.0,46.44,0.0,0,,0,0,7.6,9.4,14.0,1013.0,27.0,10.0,891,3.2,9,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-01T12:00:00,33.0,35.3,20.0,46.44,0.0,0,,0,0,7.9,7.6,341.6,1012.0,27.0,9.0,977,3.5,10,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-01T13:00:00,34.0,36.5,20.1,44.07,0.0,0,,0,0,10.4,5.2,70.0,1011.0,48.1,10.9,984,3.5,10,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-01T14:00:00,35.0,37.7,20.0,41.54,0.0,0,,0,0,11.5,7.6,320.0,1009.0,88.8,10.0,765,2.8,8,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-01T15:00:00,35.0,37.7,20.0,41.54,0.0,0,,0,0,12.6,7.6,260.0,1009.0,88.8,10.0,517,1.9,5,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-01T16:00:00,33.0,35.4,20.1,46.89,0.0,0,,0,0,14.0,14.8,174.0,1009.0,48.1,10.9,208,0.7,2,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-01T17:00:00,32.0,34.1,20.0,49.14,0.0,0,,0,0,18.7,20.5,180.0,1009.0,50.0,10.0,158,0.6,2,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-01T18:00:00,31.0,33.7,21.0,55.32,0.0,0,,0,0,29.9,11.2,170.0,1010.0,50.0,10.0,61,0.2,1,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-01T19:00:00,30.9,32.4,19.2,49.85,0.0,0,,0,0,30.6,15.7,149.0,1010.1,50.9,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-01T20:00:00,30.0,31.3,19.0,51.76,0.0,0,,0,0,32.4,20.5,140.0,1011.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-01T21:00:00,29.0,30.8,20.0,58.34,0.0,0,,0,0,30.2,18.4,140.0,1012.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-01T22:00:00,28.0,30.1,21.1,66.33,0.0,0,,0,0,27.0,19.3,135.0,1012.0,24.5,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-01T23:00:00,28.0,30.1,21.0,65.77,0.0,0,,0,0,22.3,13.0,130.0,1012.0,27.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-02T00:00:00,28.0,30.1,21.0,65.77,0.0,0,,0,0,14.8,13.0,120.0,1011.0,27.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-02T01:00:00,27.9,30.0,21.1,66.7,0.0,0,,0,0,10.8,12.1,126.0,1011.0,32.0,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-02T02:00:00,27.0,28.8,21.0,69.73,0.0,0,,0,0,9.7,7.6,120.0,1011.0,27.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-02T03:00:00,27.0,29.2,22.0,74.14,0.0,0,,0,0,12.2,9.4,100.0,1011.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-02T04:00:00,26.0,26.0,22.0,78.63,0.0,0,,0,0,14.4,5.4,90.0,1010.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,VVTS
Ho Chi Minh City,2024-03-02T05:00:00,26.0,26.0,22.0,78.64,0.0,0,,0,0,17.3,7.6,90.0,1010.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-02T06:00:00,26.0,26.0,22.0,78.64,0.0,0,,0,0,17.3,9.4,80.0,1011.0,27.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-02T07:00:00,26.9,29.1,22.0,74.72,0.0,0,,0,0,9.0,5.2,90.0,1012.0,0.0,10.9,49,0.2,0,10,Clear,clear-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-02T08:00:00,29.0,32.0,22.0,65.97,0.0,0,,0,0,7.6,1.8,19.5,1013.0,0.0,9.0,275,1.0,3,10,Clear,clear-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-02T09:00:00,31.0,33.7,21.0,55.32,0.0,0,,0,0,7.9,7.6,130.0,1014.0,87.5,10.0,521,1.9,5,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-02T10:00:00,31.0,32.5,19.2,49.59,0.0,0,,0,0,7.6,5.6,50.0,1014.0,0.0,10.9,734,2.6,7,10,Clear,clear-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-02T11:00:00,33.0,34.6,19.0,43.64,0.0,0,,0,0,7.2,9.4,359.7,1013.0,99.7,10.0,889,3.2,9,3,Overcast,cloudy,"48900099999,VVTS"
Ho Chi Minh City,2024-03-02T12:00:00,34.0,35.7,19.0,41.27,0.0,0,,0,0,7.6,3.6,110.0,1012.0,27.0,10.0,973,3.5,10,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-02T13:00:00,34.0,36.5,20.1,44.34,0.0,0,,0,0,7.9,9.2,225.0,1011.0,49.1,10.9,974,3.5,10,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-02T14:00:00,35.0,37.7,20.0,41.54,0.0,0,,0,0,12.6,5.4,170.0,1010.0,50.0,10.0,722,2.6,7,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-02T15:00:00,36.0,38.9,20.0,39.3,0.0,0,,0,0,12.6,7.6,180.0,1009.0,50.0,10.0,588,2.1,6,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-02T16:00:00,33.9,38.1,22.0,50.02,0.0,0,,0,0,15.1,20.3,185.0,1009.0,81.4,10.9,414,1.5,4,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-02T17:00:00,32.0,35.8,22.0,55.56,0.0,0,,0,0,18.0,16.6,180.0,1009.0,50.0,10.0,318,1.1,3,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-02T18:00:00,31.0,34.5,22.0,58.81,0.0,0,,0,0,27.7,16.6,180.0,1010.0,27.0,10.0,76,0.3,1,3,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-02T19:00:00,29.9,32.5,21.1,59.17,0.0,0,,0,0,31.3,15.7,137.0,1010.0,24.5,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-02T20:00:00,29.0,31.3,21.0,62.06,0.0,0,,0,0,32.0,16.6,140.0,1011.0,59.3,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-02T21:00:00,28.0,30.1,21.0,65.77,0.0,0,,0,0,30.6,18.4,130.0,1011.0,6.2,10.0,0,0.0,0,10,Clear,clear-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-02T22:00:00,27.9,30.1,21.1,66.71,0.0,0,,0,0,22.3,13.7,106.0,1012.0,0.0,10.9,0,0.0,0,10,Clear,clear-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-02T23:00:00,28.0,30.1,21.0,65.77,0.0,0,,0,0,15.1,7.6,110.0,1012.0,2.7,10.0,0,0.0,0,10,Clear,clear-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T00:00:00,28.0,30.1,21.0,65.77,0.0,0,,0,0,8.3,7.6,130.0,1012.0,27.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T01:00:00,27.9,30.0,21.1,66.7,0.0,0,,0,0,5.0,8.8,108.0,1011.0,32.0,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-03T02:00:00,27.0,28.8,21.0,69.73,0.0,0,,0,0,7.2,7.6,140.0,1011.0,27.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T03:00:00,27.0,28.8,21.0,69.73,0.0,0,,0,0,8.6,5.4,79.4,1011.0,27.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T04:00:00,25.9,25.9,21.1,74.86,0.0,0,,0,0,10.8,10.1,100.0,1010.9,29.2,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-03T05:00:00,26.0,26.0,21.0,73.97,0.0,0,,0,0,10.1,7.6,110.0,1011.0,27.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T06:00:00,25.0,25.0,22.0,83.45,0.0,0,,0,0,8.3,9.4,80.0,1012.0,27.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T07:00:00,26.9,29.1,22.0,74.46,0.0,0,,0,0,6.8,3.6,90.0,1012.9,27.3,10.9,52,0.2,1,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-03T08:00:00,29.0,31.3,21.0,62.06,0.0,0,,0,0,3.2,5.4,84.1,1013.0,2.3,10.0,280,1.0,3,10,Clear,clear-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T09:00:00,30.0,31.9,20.0,55.08,0.0,0,,0,0,1.4,7.6,120.0,1013.0,5.0,10.0,526,1.9,5,10,Clear,clear-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T10:00:00,30.9,32.9,20.0,52.17,0.0,0,,0,0,2.5,3.3,307.9,1013.0,32.0,10.9,738,2.7,7,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-03T11:00:00,32.0,34.1,20.0,49.14,0.0,0,,0,0,4.0,3.6,291.9,1012.0,27.0,10.0,893,3.2,9,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T12:00:00,34.0,36.5,20.0,43.91,0.0,0,,0,0,6.1,3.6,288.0,1011.0,50.0,10.0,960,3.5,10,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T13:00:00,33.9,36.4,20.0,44.36,0.0,0,,0,0,7.6,7.5,45.0,1010.0,49.1,10.0,866,3.1,9,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-03T14:00:00,34.0,36.5,20.0,43.91,0.0,0,,0,0,10.8,7.6,200.0,1009.0,50.0,9.0,579,2.1,6,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T15:00:00,34.0,36.5,20.0,43.91,0.0,0,,0,0,12.2,3.6,180.3,1008.0,50.0,10.0,477,1.7,5,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T16:00:00,32.9,36.1,21.1,49.95,0.0,0,,0,0,15.1,17.7,187.0,1009.0,49.1,10.9,439,1.6,4,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-03T17:00:00,32.0,34.9,21.0,52.26,0.0,0,,0,0,20.5,16.6,190.0,1009.0,27.0,10.0,293,1.1,3,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T18:00:00,30.0,32.5,21.0,58.58,0.0,0,,0,0,27.7,18.4,180.0,1009.0,50.0,10.0,78,0.3,1,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T19:00:00,28.9,31.9,22.1,66.53,0.0,0,,0,0,31.7,14.7,137.0,1010.0,32.0,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-03T20:00:00,28.0,30.6,22.0,69.92,0.0,0,,0,0,34.9,18.4,140.0,1010.0,67.9,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T21:00:00,28.0,30.6,22.0,69.92,0.0,0,,0,0,34.9,18.4,140.0,1011.0,64.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-03T22:00:00,27.0,29.2,22.0,74.35,0.0,0,,0,0,34.6,22.9,128.0,1011.0,80.0,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-03T23:00:00,27.0,29.2,22.0,74.14,0.0,0,,0,0,33.5,22.3,130.0,1011.0,20.2,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T00:00:00,27.0,29.6,23.0,78.78,0.0,0,,0,0,31.3,16.6,140.0,1011.0,24.3,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T01:00:00,26.9,29.5,22.9,78.77,0.0,0,,0,0,28.8,16.6,130.0,1010.1,30.1,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-04T02:00:00,27.0,29.6,23.0,78.78,0.0,0,,0,0,27.4,18.4,130.0,1010.0,27.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T03:00:00,26.0,26.0,23.0,83.56,0.0,0,,0,0,27.7,13.0,140.0,1010.0,27.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T04:00:00,26.9,29.0,22.0,74.79,0.0,0,,0,0,25.9,11.7,130.0,1010.0,52.8,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-04T05:00:00,26.0,26.0,22.0,78.64,0.0,0,,0,0,22.7,18.4,130.0,1010.0,50.0,9.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T06:00:00,26.0,26.0,23.0,83.56,0.0,0,,0,0,18.4,18.4,130.0,1011.0,50.0,9.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T07:00:00,26.9,29.5,23.0,79.08,0.0,0,,0,0,22.3,17.3,128.0,1012.0,20.4,10.9,54,0.2,1,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-04T08:00:00,28.0,30.6,22.0,69.92,0.0,0,,0,0,18.4,16.6,120.0,1012.0,27.0,10.0,286,1.0,3,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T09:00:00,30.0,31.9,20.0,55.08,0.0,0,,0,0,13.7,16.6,130.0,1013.0,27.0,10.0,533,1.9,5,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T10:00:00,31.9,34.1,20.1,49.88,0.0,0,,0,0,10.1,14.1,110.0,1013.0,27.0,10.9,745,2.7,7,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-04T11:00:00,33.0,35.3,20.0,46.44,0.0,0,,0,0,6.8,13.0,140.0,1012.0,100.0,10.0,900,3.2,9,10,Overcast,cloudy,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T12:00:00,33.0,35.3,20.0,46.44,0.0,0,,0,0,5.4,13.0,140.0,1011.0,27.0,10.0,984,3.5,10,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T13:00:00,33.9,37.3,21.1,47.33,0.0,0,,0,0,9.7,9.5,189.0,1010.0,48.1,10.9,991,3.6,10,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-04T14:00:00,34.0,37.3,21.0,46.7,0.0,0,,0,0,14.0,11.2,190.0,1009.0,50.0,10.0,903,3.3,9,3,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T15:00:00,33.0,36.1,21.0,49.4,0.0,0,,0,0,15.5,24.1,210.0,1009.0,50.0,9.0,612,2.2,6,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T16:00:00,31.9,35.6,21.9,55.45,0.0,0,,0,0,18.0,19.9,190.0,1009.0,27.0,10.9,561,2.0,6,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-04T17:00:00,31.0,33.7,21.0,55.32,0.0,0,,0,0,21.6,20.5,180.0,1009.0,27.0,10.0,326,1.2,3,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T18:00:00,30.0,32.5,21.0,58.58,0.0,0,,0,0,25.6,16.6,180.0,1009.0,5.0,10.0,81,0.3,1,10,Clear,clear-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T19:00:00,28.9,31.9,22.0,66.52,0.0,0,,0,0,26.3,12.4,185.0,1010.0,0.0,10.0,0,0.0,0,10,Clear,clear-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-04T20:00:00,28.0,30.6,22.0,69.92,0.0,0,,0,0,29.5,11.2,160.0,1010.0,22.2,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T21:00:00,28.0,31.2,23.0,74.3,0.0,0,,0,0,30.2,13.0,150.0,1011.0,35.8,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-04T22:00:00,27.9,31.1,23.1,75.17,0.0,0,,0,0,29.9,12.1,167.0,1011.0,27.0,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-04T23:00:00,27.0,30.1,24.0,83.68,0.0,0,,0,0,28.8,11.2,150.0,1011.0,27.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-05T00:00:00,27.0,30.6,25.0,88.84,0.0,0,,0,0,26.6,14.8,140.0,1011.0,27.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-05T01:00:00,26.9,30.4,24.9,88.68,0.0,0,,0,0,26.3,8.5,160.0,1010.0,49.1,10.9,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-05T02:00:00,27.0,30.6,25.0,88.84,0.0,0,,0,0,27.4,9.4,160.0,1010.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-05T03:00:00,27.0,30.6,25.0,88.84,0.0,0,,0,0,28.4,5.4,122.1,1010.0,50.0,10.0,0,0.0,0,5,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-05T04:00:00,26.9,30.3,24.9,88.83,0.0,0,,0,0,26.3,8.8,144.0,1010.0,46.3,10.9,0,0.0,0,3,Partially cloudy,partly-cloudy-night,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-05T05:00:00,27.0,30.6,25.0,88.84,0.0,0,,0,0,19.1,13.0,120.0,1010.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-05T06:00:00,26.0,26.0,25.0,94.23,0.0,0,,0,0,15.1,9.4,140.0,1011.0,50.0,10.0,0,0.0,0,10,Partially cloudy,partly-cloudy-night,"48900099999,VVTS"
Ho Chi Minh City,2024-03-05T07:00:00,26.9,30.3,24.9,88.88,0.0,0,,0,0,15.1,10.5,126.0,1011.0,32.0,7.3,53,0.2,1,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-05T08:00:00,28.0,33.5,26.0,88.91,0.0,0,,0,0,12.6,7.6,140.0,1012.0,50.0,7.0,283,1.0,3,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-05T09:00:00,28.0,32.7,25.0,83.79,0.0,0,,0,0,9.7,7.6,130.0,1013.0,88.8,8.0,530,1.9,5,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-05T10:00:00,29.0,34.4,24.9,78.79,0.0,0,,0,0,7.2,2.3,160.0,1013.0,88.9,9.1,746,2.7,7,3,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-05T11:00:00,30.0,36.2,25.0,74.63,0.0,0,,0,0,5.0,9.4,220.0,1012.0,50.0,8.0,901,3.2,9,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-05T12:00:00,30.0,36.2,25.0,74.63,0.0,0,,0,0,5.0,3.6,228.8,1011.0,50.0,9.0,986,3.5,10,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-05T13:00:00,31.9,37.7,24.0,62.97,0.0,0,,0,0,6.8,5.2,90.0,1010.0,53.7,10.0,990,3.6,10,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
Ho Chi Minh City,2024-03-05T14:00:00,34.0,39.3,23.0,52.76,0.0,0,,0,0,7.9,3.6,250.9,1009.0,88.8,10.0,918,3.3,9,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-05T15:00:00,34.0,39.3,23.0,52.76,0.0,0,,0,0,7.6,9.4,190.0,1008.0,50.0,10.0,775,2.8,8,10,Partially cloudy,partly-cloudy-day,"48900099999,VVTS"
Ho Chi Minh City,2024-03-05T16:00:00,33.8,39.2,23.1,53.59,0.0,0,,0,0,8.3,10.8,225.0,1007.1,48.1,10.9,572,2.1,6,10,Partially cloudy,partly-cloudy-day,"48894099999,48900099999,VVTS"
